DELIVERY_START,spot_id_delta
2023-04-04 21:00:00+02:00,3.917737874517019e-06
2023-04-04 22:00:00+02:00,3.918053224268143e-07
2023-04-04 23:00:00+02:00,-3.9221932632255515e-06
2023-04-05 00:00:00+02:00,-1.287732539801847e-05
2023-04-05 01:00:00+02:00,-1.4709991579010523e-05
2023-04-05 02:00:00+02:00,-1.4951617628932432e-05
2023-04-05 03:00:00+02:00,-1.641939772525123e-05
2023-04-05 04:00:00+02:00,-1.797206376860319e-05
2023-04-05 05:00:00+02:00,-1.7154130828988067e-05
2023-04-05 06:00:00+02:00,-1.3335146506291301e-05
2023-04-05 07:00:00+02:00,-9.806842812051194e-06
2023-04-05 08:00:00+02:00,-8.901100711921392e-06
2023-04-05 09:00:00+02:00,-1.0158702367657072e-05
2023-04-05 10:00:00+02:00,-1.2426440650699653e-05
2023-04-05 11:00:00+02:00,-1.37465249380485e-05
2023-04-05 12:00:00+02:00,-1.459919534189672e-05
2023-04-05 13:00:00+02:00,-1.6223599274386137e-05
2023-04-05 14:00:00+02:00,-1.736028121837359e-05
2023-04-05 15:00:00+02:00,-1.715446154098063e-05
2023-04-05 16:00:00+02:00,-1.8407398378465838e-05
2023-04-05 17:00:00+02:00,-8.034663438628546e-06
2023-04-05 18:00:00+02:00,-6.464541125452416e-06
2023-04-05 19:00:00+02:00,-3.7357448303888142e-06
2023-04-05 20:00:00+02:00,-3.0792261395235038e-06
2023-04-05 21:00:00+02:00,-4.003494153074485e-06
2023-04-05 22:00:00+02:00,-4.129509794068794e-06
2023-04-05 23:00:00+02:00,-4.248020481850693e-06
2023-04-06 00:00:00+02:00,-8.275045884900698e-06
2023-04-06 01:00:00+02:00,-8.313278097345555e-06
2023-04-06 02:00:00+02:00,-7.636703711656454e-06
2023-04-06 03:00:00+02:00,-8.538403347890402e-06
2023-04-06 04:00:00+02:00,-8.486424805648486e-06
2023-04-06 05:00:00+02:00,-3.956606287508119e-06
2023-04-06 06:00:00+02:00,3.1045341671530914e-07
2023-04-06 07:00:00+02:00,5.6142244652707444e-06
2023-04-06 08:00:00+02:00,8.86267821657315e-06
2023-04-06 09:00:00+02:00,9.293443951501765e-06
2023-04-06 10:00:00+02:00,1.0061476430173486e-05
2023-04-06 11:00:00+02:00,1.3608260514800644e-05
2023-04-06 12:00:00+02:00,2.103954274895515e-05
2023-04-06 13:00:00+02:00,2.7424756519663527e-05
2023-04-06 14:00:00+02:00,3.0984218332179654e-05
2023-04-06 15:00:00+02:00,2.20546168653041e-05
2023-04-06 16:00:00+02:00,2.2326729359564202e-05
2023-04-06 17:00:00+02:00,2.1988989103235812e-05
2023-04-06 18:00:00+02:00,1.961616657365894e-05
2023-04-06 19:00:00+02:00,1.8536844515840902e-05
2023-04-06 20:00:00+02:00,1.6759195089771286e-05
2023-04-06 21:00:00+02:00,1.4710716344743617e-05
2023-04-06 22:00:00+02:00,1.2253596923116015e-05
2023-04-06 23:00:00+02:00,8.660118414578676e-06
2023-04-07 00:00:00+02:00,2.415655110515853e-06
2023-04-07 01:00:00+02:00,3.402905292262817e-07
2023-04-07 02:00:00+02:00,1.6558886771317166e-06
2023-04-07 03:00:00+02:00,1.53349479197462e-06
2023-04-07 04:00:00+02:00,3.4429058995077303e-07
2023-04-07 05:00:00+02:00,2.5405890018199504e-06
2023-04-07 06:00:00+02:00,7.5827057907430794e-06
2023-04-07 07:00:00+02:00,1.2348105578682322e-05
2023-04-07 08:00:00+02:00,1.600047739555013e-05
2023-04-07 09:00:00+02:00,1.9397524689648856e-05
2023-04-07 10:00:00+02:00,2.0748814039972124e-05
2023-04-07 11:00:00+02:00,1.9819247372191132e-05
2023-04-07 12:00:00+02:00,1.876091436462928e-05
2023-04-07 13:00:00+02:00,1.6133350855522854e-05
2023-04-07 14:00:00+02:00,1.3947725402352443e-05
2023-04-07 15:00:00+02:00,7.258542366221926e-06
2023-04-07 16:00:00+02:00,4.985119193915119e-06
2023-04-07 17:00:00+02:00,2.0152143122302126e-06
2023-04-07 18:00:00+02:00,1.3364148549747426e-06
2023-04-07 19:00:00+02:00,-3.3962826433956585e-07
2023-04-07 20:00:00+02:00,-3.825063314333853e-07
2023-04-07 21:00:00+02:00,2.996049798866667e-06
2023-04-07 22:00:00+02:00,6.653032636435714e-06
2023-04-07 23:00:00+02:00,9.697043195581144e-06
2023-04-08 00:00:00+02:00,-4.308178932409092e-06
2023-04-08 01:00:00+02:00,-5.649200483066516e-06
2023-04-08 02:00:00+02:00,-7.507314484549665e-06
2023-04-08 03:00:00+02:00,-9.010636048675577e-06
2023-04-08 04:00:00+02:00,-9.316290173309423e-06
2023-04-08 05:00:00+02:00,-8.791595406915385e-06
2023-04-08 06:00:00+02:00,-7.750733852820742e-06
2023-04-08 07:00:00+02:00,-6.326846392262698e-06
2023-04-08 08:00:00+02:00,-6.852169414684211e-06
2023-04-08 09:00:00+02:00,-9.45169892924199e-06
2023-04-08 10:00:00+02:00,-1.0971961216413863e-05
2023-04-08 11:00:00+02:00,-1.0526476653296345e-05
2023-04-08 12:00:00+02:00,-9.550770699657092e-06
2023-04-08 13:00:00+02:00,-1.1260550616783087e-05
2023-04-08 14:00:00+02:00,-1.315441214377525e-05
2023-04-08 15:00:00+02:00,-1.4722678220454718e-05
2023-04-08 16:00:00+02:00,-1.4975565989891593e-05
2023-04-08 17:00:00+02:00,-1.4822486214912722e-05
2023-04-08 18:00:00+02:00,-1.3840348685413384e-05
2023-04-08 19:00:00+02:00,-1.1414598741429943e-05
2023-04-08 20:00:00+02:00,-8.284355717549196e-06
2023-04-08 21:00:00+02:00,-4.596191193269057e-06
2023-04-08 22:00:00+02:00,-2.5694691132564865e-06
2023-04-08 23:00:00+02:00,-2.74513166196015e-06
2023-04-09 00:00:00+02:00,-5.493793863311513e-06
2023-04-09 01:00:00+02:00,-6.464298128740587e-06
2023-04-09 02:00:00+02:00,-7.95746020315015e-06
2023-04-09 03:00:00+02:00,-1.046071052229209e-05
2023-04-09 04:00:00+02:00,-1.1801501349083003e-05
2023-04-09 05:00:00+02:00,-1.2812027882219684e-05
2023-04-09 06:00:00+02:00,-1.3537141949916645e-05
2023-04-09 07:00:00+02:00,-1.279968527682996e-05
2023-04-09 08:00:00+02:00,-1.1911861751717746e-05
2023-04-09 09:00:00+02:00,-1.3596580177014851e-05
2023-04-09 10:00:00+02:00,-1.5692629834498102e-05
2023-04-09 11:00:00+02:00,-1.6442320374571445e-05
2023-04-09 12:00:00+02:00,-1.6371439641896798e-05
2023-04-09 13:00:00+02:00,-1.8437004627445653e-05
2023-04-09 14:00:00+02:00,-2.049505955307973e-05
2023-04-09 15:00:00+02:00,-1.9656057776287904e-05
2023-04-09 16:00:00+02:00,-2.1007442010869093e-05
2023-04-09 17:00:00+02:00,-2.2494356310889483e-05
2023-04-09 18:00:00+02:00,-2.120569930390499e-05
2023-04-09 19:00:00+02:00,-1.717082174035656e-05
2023-04-09 20:00:00+02:00,-1.241633342387475e-05
2023-04-09 21:00:00+02:00,-5.130064623249215e-06
2023-04-09 22:00:00+02:00,1.5950547644597735e-06
2023-04-09 23:00:00+02:00,5.258900657298733e-06
2023-04-10 00:00:00+02:00,-4.637454173445758e-06
2023-04-10 01:00:00+02:00,-4.799928821522896e-06
2023-04-10 02:00:00+02:00,-5.201634134440864e-06
2023-04-10 03:00:00+02:00,-5.761567368155427e-06
2023-04-10 04:00:00+02:00,-6.7838805193849135e-06
2023-04-10 05:00:00+02:00,-6.127044363092223e-06
2023-04-10 06:00:00+02:00,-5.853060551737369e-06
2023-04-10 07:00:00+02:00,-5.192229981697741e-06
2023-04-10 08:00:00+02:00,-5.108137276089746e-06
2023-04-10 09:00:00+02:00,-4.703906281592955e-06
2023-04-10 10:00:00+02:00,-2.940882182129884e-06
2023-04-10 11:00:00+02:00,1.2900553307144453e-06
2023-04-10 12:00:00+02:00,3.951213388546281e-06
2023-04-10 13:00:00+02:00,5.798952525662905e-06
2023-04-10 14:00:00+02:00,9.936261461352805e-06
2023-04-10 15:00:00+02:00,2.0769279189062203e-05
2023-04-10 16:00:00+02:00,2.162492264731024e-05
2023-04-10 17:00:00+02:00,1.9390325613626986e-05
2023-04-10 18:00:00+02:00,1.917422583979305e-05
2023-04-10 19:00:00+02:00,1.7391908840026982e-05
2023-04-10 20:00:00+02:00,1.9154798523449386e-05
2023-04-10 21:00:00+02:00,2.117758751775533e-05
2023-04-10 22:00:00+02:00,2.461706954298537e-05
2023-04-10 23:00:00+02:00,3.0259946969575068e-05
2023-04-11 00:00:00+02:00,2.161050204341835e-05
2023-04-11 01:00:00+02:00,1.8477688265017837e-05
2023-04-11 02:00:00+02:00,1.692010541191023e-05
2023-04-11 03:00:00+02:00,1.0711110194712616e-05
2023-04-11 04:00:00+02:00,7.4116244758892925e-06
2023-04-11 05:00:00+02:00,6.6359489416289785e-06
2023-04-11 06:00:00+02:00,9.107554427322514e-06
2023-04-11 07:00:00+02:00,9.856529225538505e-06
2023-04-11 08:00:00+02:00,1.343091684567777e-05
2023-04-11 09:00:00+02:00,2.055019806515385e-05
2023-04-11 10:00:00+02:00,2.0190304038316338e-05
2023-04-11 11:00:00+02:00,1.9312658878983922e-05
2023-04-11 12:00:00+02:00,2.2047900850890538e-05
2023-04-11 13:00:00+02:00,1.9503247193157453e-05
2023-04-11 14:00:00+02:00,1.6436421356036196e-05
2023-04-11 15:00:00+02:00,1.3174030137896996e-05
2023-04-11 16:00:00+02:00,8.967324063024654e-06
2023-04-11 17:00:00+02:00,8.754659010820203e-06
2023-04-11 18:00:00+02:00,1.9883444931881895e-05
2023-04-11 19:00:00+02:00,3.341272611813196e-05
2023-04-11 20:00:00+02:00,4.12553710866369e-05
2023-04-11 21:00:00+02:00,4.345817506383996e-05
2023-04-11 22:00:00+02:00,4.121639968453763e-05
2023-04-11 23:00:00+02:00,3.514561591965745e-05
2023-04-12 00:00:00+02:00,1.9373332745198137e-05
2023-04-12 01:00:00+02:00,1.7951455227230536e-05
2023-04-12 02:00:00+02:00,1.8587018579876902e-05
2023-04-12 03:00:00+02:00,1.8419996979710944e-05
2023-04-12 04:00:00+02:00,1.820936092466794e-05
2023-04-12 05:00:00+02:00,2.0291296942684006e-05
2023-04-12 06:00:00+02:00,2.2683886396476932e-05
2023-04-12 07:00:00+02:00,2.2088417105566235e-05
2023-04-12 08:00:00+02:00,1.7193164543279575e-05
2023-04-12 09:00:00+02:00,1.6271184248797728e-05
2023-04-12 10:00:00+02:00,2.1396927154710807e-05
2023-04-12 11:00:00+02:00,2.5077331555659664e-05
2023-04-12 12:00:00+02:00,2.4678490183454103e-05
2023-04-12 13:00:00+02:00,2.508095346090737e-05
2023-04-12 14:00:00+02:00,2.8057888193123534e-05
2023-04-12 15:00:00+02:00,3.8857019885966725e-05
2023-04-12 16:00:00+02:00,3.894656934763145e-05
2023-04-12 17:00:00+02:00,3.6800398731872966e-05
2023-04-12 18:00:00+02:00,3.93002427357118e-05
2023-04-12 19:00:00+02:00,4.748805809416894e-05
2023-04-12 20:00:00+02:00,5.3604018712329934e-05
2023-04-12 21:00:00+02:00,5.716934902994516e-05
2023-04-12 22:00:00+02:00,5.937295976606929e-05
2023-04-12 23:00:00+02:00,5.8911937114263466e-05
2023-04-13 00:00:00+02:00,3.914773773344069e-05
2023-04-13 01:00:00+02:00,3.7851165308172865e-05
2023-04-13 02:00:00+02:00,3.8310965749608394e-05
2023-04-13 03:00:00+02:00,3.881909681040834e-05
2023-04-13 04:00:00+02:00,3.9606139420668166e-05
2023-04-13 05:00:00+02:00,4.1233622421888284e-05
2023-04-13 06:00:00+02:00,4.137801791825097e-05
2023-04-13 07:00:00+02:00,3.85409851954852e-05
2023-04-13 08:00:00+02:00,3.498414850131606e-05
2023-04-13 09:00:00+02:00,2.8508482722318487e-05
2023-04-13 10:00:00+02:00,2.3576710629034522e-05
2023-04-13 11:00:00+02:00,2.0656677280233477e-05
2023-04-13 12:00:00+02:00,1.5001931066325518e-05
2023-04-13 13:00:00+02:00,9.14132740832399e-06
2023-04-13 14:00:00+02:00,6.608524697812083e-06
2023-04-13 15:00:00+02:00,1.7263210261552974e-05
2023-04-13 16:00:00+02:00,1.2544487660005255e-05
2023-04-13 17:00:00+02:00,8.82346951554864e-06
2023-04-13 18:00:00+02:00,5.894329337919515e-06
2023-04-13 19:00:00+02:00,3.0695140268596875e-06
2023-04-13 20:00:00+02:00,-4.414952966396781e-07
2023-04-13 21:00:00+02:00,6.146656594014198e-07
2023-04-13 22:00:00+02:00,2.259566838795352e-06
2023-04-13 23:00:00+02:00,3.139925807270109e-06
2023-04-14 00:00:00+02:00,-3.292334617492682e-06
2023-04-14 01:00:00+02:00,-5.5971768327143116e-06
2023-04-14 02:00:00+02:00,-5.670247294133271e-06
2023-04-14 03:00:00+02:00,-7.302154329801162e-06
2023-04-14 04:00:00+02:00,-7.988160711628594e-06
2023-04-14 05:00:00+02:00,-3.633945856228266e-06
2023-04-14 06:00:00+02:00,3.4736418564643984e-06
2023-04-14 07:00:00+02:00,8.615325069774294e-06
2023-04-14 08:00:00+02:00,1.2750850954430916e-05
2023-04-14 09:00:00+02:00,1.4410749533993746e-05
2023-04-14 10:00:00+02:00,1.3858191713413489e-05
2023-04-14 11:00:00+02:00,1.650875126389656e-05
2023-04-14 12:00:00+02:00,2.004085082440621e-05
2023-04-14 13:00:00+02:00,1.700508543850252e-05
2023-04-14 14:00:00+02:00,1.1455636593134069e-05
2023-04-14 15:00:00+02:00,3.2340472418861326e-05
2023-04-14 16:00:00+02:00,2.6203349337958798e-05
2023-04-14 17:00:00+02:00,2.223636965349598e-05
2023-04-14 18:00:00+02:00,1.7408572489494138e-05
2023-04-14 19:00:00+02:00,1.2965586549633816e-05
2023-04-14 20:00:00+02:00,8.376604135672533e-06
2023-04-14 21:00:00+02:00,8.78801511335543e-06
2023-04-14 22:00:00+02:00,1.1805437137703542e-05
2023-04-14 23:00:00+02:00,9.71782135616911e-06
2023-04-15 00:00:00+02:00,-2.27851907350711e-05
2023-04-15 01:00:00+02:00,-1.931615615137832e-05
2023-04-15 02:00:00+02:00,-2.0732434368299363e-05
2023-04-15 03:00:00+02:00,-2.3986276982460873e-05
2023-04-15 04:00:00+02:00,-2.4122551616196202e-05
2023-04-15 05:00:00+02:00,-2.435350257219328e-05
2023-04-15 06:00:00+02:00,-2.3929227332428755e-05
2023-04-15 07:00:00+02:00,-2.258418795043679e-05
2023-04-15 08:00:00+02:00,-2.0292428754956755e-05
2023-04-15 09:00:00+02:00,-1.6879746160914027e-05
2023-04-15 10:00:00+02:00,-1.2698339883339705e-05
2023-04-15 11:00:00+02:00,-1.1555257262655329e-05
2023-04-15 12:00:00+02:00,-1.4499706800640557e-05
2023-04-15 13:00:00+02:00,-1.5322202969086396e-05
2023-04-15 14:00:00+02:00,-1.5111863894475795e-05
2023-04-15 15:00:00+02:00,-6.95801479424129e-06
2023-04-15 16:00:00+02:00,-6.694328092396498e-06
2023-04-15 17:00:00+02:00,-7.0186930178920974e-06
2023-04-15 18:00:00+02:00,-3.2830373484666564e-06
2023-04-15 19:00:00+02:00,-4.951845183522565e-06
2023-04-15 20:00:00+02:00,-1.2635340914338926e-05
2023-04-15 21:00:00+02:00,-1.8372554260562197e-05
2023-04-15 22:00:00+02:00,-1.917297131074619e-05
2023-04-15 23:00:00+02:00,-1.7704098378532946e-05
2023-04-16 00:00:00+02:00,-2.090305808911296e-05
2023-04-16 01:00:00+02:00,-2.3448268279617935e-05
2023-04-16 02:00:00+02:00,-2.5645541815366034e-05
2023-04-16 03:00:00+02:00,-2.8622032317482198e-05
2023-04-16 04:00:00+02:00,-2.9859223304942988e-05
2023-04-16 05:00:00+02:00,-2.8494982923687848e-05
2023-04-16 06:00:00+02:00,-2.7696081174438042e-05
2023-04-16 07:00:00+02:00,-2.8154251992846473e-05
2023-04-16 08:00:00+02:00,-2.6360196669402465e-05
2023-04-16 09:00:00+02:00,-2.620189078020136e-05
2023-04-16 10:00:00+02:00,-2.6470493873149786e-05
2023-04-16 11:00:00+02:00,-2.5152745502842204e-05
2023-04-16 12:00:00+02:00,-2.389707763124456e-05
2023-04-16 13:00:00+02:00,-2.529231389277912e-05
2023-04-16 14:00:00+02:00,-2.6748387878201382e-05
2023-04-16 15:00:00+02:00,-2.666264653736894e-05
2023-04-16 16:00:00+02:00,-2.540104947861776e-05
2023-04-16 17:00:00+02:00,-2.511877135278232e-05
2023-04-16 18:00:00+02:00,-2.498921890690612e-05
2023-04-16 19:00:00+02:00,-2.2103420420788032e-05
2023-04-16 20:00:00+02:00,-2.0658757049825536e-05
2023-04-16 21:00:00+02:00,-1.9283624813047673e-05
2023-04-16 22:00:00+02:00,-1.6834006932163375e-05
2023-04-16 23:00:00+02:00,-1.671372196899599e-05
2023-04-17 00:00:00+02:00,-2.933084089869491e-05
2023-04-17 01:00:00+02:00,-2.9824658208603016e-05
2023-04-17 02:00:00+02:00,-3.0514316492921155e-05
2023-04-17 03:00:00+02:00,-3.156829923571851e-05
2023-04-17 04:00:00+02:00,-3.1781797097091476e-05
2023-04-17 05:00:00+02:00,-2.9316354851265158e-05
2023-04-17 06:00:00+02:00,-2.500322341668287e-05
2023-04-17 07:00:00+02:00,-2.0713446952926384e-05
2023-04-17 08:00:00+02:00,-1.826639055081147e-05
2023-04-17 09:00:00+02:00,-1.6120165585451066e-05
2023-04-17 10:00:00+02:00,-1.5736107256129532e-05
2023-04-17 11:00:00+02:00,-1.5094439668307519e-05
2023-04-17 12:00:00+02:00,-1.4703353653369525e-05
2023-04-17 13:00:00+02:00,-1.4855915904485161e-05
2023-04-17 14:00:00+02:00,-1.2579571078769104e-05
2023-04-17 15:00:00+02:00,-9.482736246826595e-06
2023-04-17 16:00:00+02:00,-9.571999141424151e-06
2023-04-17 17:00:00+02:00,-8.472800185526092e-06
2023-04-17 18:00:00+02:00,-9.041271185135066e-06
2023-04-17 19:00:00+02:00,-9.27963216002474e-06
2023-04-17 20:00:00+02:00,-7.937336373438003e-06
2023-04-17 21:00:00+02:00,-6.101537579538073e-06
2023-04-17 22:00:00+02:00,-5.438924002202636e-06
2023-04-17 23:00:00+02:00,-7.796032022199396e-06
2023-04-18 00:00:00+02:00,-1.5145723318680235e-05
2023-04-18 01:00:00+02:00,-1.6203127147055743e-05
2023-04-18 02:00:00+02:00,-1.6755732847973425e-05
2023-04-18 03:00:00+02:00,-1.8298733127858975e-05
2023-04-18 04:00:00+02:00,-1.937075229936572e-05
2023-04-18 05:00:00+02:00,-1.9061832416699778e-05
2023-04-18 06:00:00+02:00,-1.544333389975766e-05
2023-04-18 07:00:00+02:00,-1.0685949977613186e-05
2023-04-18 08:00:00+02:00,-8.490355152976315e-06
2023-04-18 09:00:00+02:00,-1.0337260968629437e-05
2023-04-18 10:00:00+02:00,-1.0916749213010198e-05
2023-04-18 11:00:00+02:00,-8.564269224786946e-06
2023-04-18 12:00:00+02:00,-4.9838452916368185e-06
2023-04-18 13:00:00+02:00,-3.1631963846462167e-06
2023-04-18 14:00:00+02:00,-3.5630111237013312e-06
2023-04-18 15:00:00+02:00,-2.475281174202633e-06
2023-04-18 16:00:00+02:00,-2.94308019365314e-06
2023-04-18 17:00:00+02:00,-4.131679419830133e-06
2023-04-18 18:00:00+02:00,-5.086271146067015e-06
2023-04-18 19:00:00+02:00,-6.5798722767644685e-06
2023-04-18 20:00:00+02:00,-4.5075228938690655e-06
2023-04-18 21:00:00+02:00,-1.9796673859655037e-06
2023-04-18 22:00:00+02:00,-3.602567443644996e-06
2023-04-18 23:00:00+02:00,-3.862594480834031e-06
2023-04-19 00:00:00+02:00,-1.1111698967160827e-05
2023-04-19 01:00:00+02:00,-1.4708856628708257e-05
2023-04-19 02:00:00+02:00,-2.00923679163731e-05
2023-04-19 03:00:00+02:00,-2.3462761539584628e-05
2023-04-19 04:00:00+02:00,-2.3354098805049554e-05
2023-04-19 05:00:00+02:00,-2.2664000853218953e-05
2023-04-19 06:00:00+02:00,-2.046806861419143e-05
2023-04-19 07:00:00+02:00,-1.7082907866048282e-05
2023-04-19 08:00:00+02:00,-1.5438880400329425e-05
2023-04-19 09:00:00+02:00,-1.737588571027794e-05
2023-04-19 10:00:00+02:00,-2.048432988121473e-05
2023-04-19 11:00:00+02:00,-2.002290705856619e-05
2023-04-19 12:00:00+02:00,-1.731933023402926e-05
2023-04-19 13:00:00+02:00,-1.635775439023461e-05
2023-04-19 14:00:00+02:00,-1.861138701028364e-05
2023-04-19 15:00:00+02:00,-1.5288235841825483e-05
2023-04-19 16:00:00+02:00,-1.565879228091401e-05
2023-04-19 17:00:00+02:00,-1.517572409339355e-05
2023-04-19 18:00:00+02:00,-1.0498043658827482e-05
2023-04-19 19:00:00+02:00,-9.954181745619007e-06
2023-04-19 20:00:00+02:00,-1.352207599122884e-05
2023-04-19 21:00:00+02:00,-1.6068105166984902e-05
2023-04-19 22:00:00+02:00,-1.4334990294421919e-05
2023-04-19 23:00:00+02:00,-1.115259751646417e-05
2023-04-20 00:00:00+02:00,-1.5741361500754428e-05
2023-04-20 01:00:00+02:00,-1.6433315787800497e-05
2023-04-20 02:00:00+02:00,-1.7403394940444036e-05
2023-04-20 03:00:00+02:00,-1.861858762089605e-05
2023-04-20 04:00:00+02:00,-1.7905033244095684e-05
2023-04-20 05:00:00+02:00,-1.5469789931343275e-05
2023-04-20 06:00:00+02:00,-1.3217241293796424e-05
2023-04-20 07:00:00+02:00,-1.2240866178227028e-05
2023-04-20 08:00:00+02:00,-1.2417315284761198e-05
2023-04-20 09:00:00+02:00,-1.3814391047908227e-05
2023-04-20 10:00:00+02:00,-1.5175049724093232e-05
2023-04-20 11:00:00+02:00,-1.6166080439515055e-05
2023-04-20 12:00:00+02:00,-1.573245862799225e-05
2023-04-20 13:00:00+02:00,-1.6608508147646286e-05
2023-04-20 14:00:00+02:00,-1.4871655399322508e-05
2023-04-20 15:00:00+02:00,-1.2424290720451703e-05
2023-04-20 16:00:00+02:00,-1.4949783466980205e-05
2023-04-20 17:00:00+02:00,-1.7166068241659673e-05
2023-04-20 18:00:00+02:00,-1.4569508108804667e-05
2023-04-20 19:00:00+02:00,-1.5046527306758345e-05
2023-04-20 20:00:00+02:00,-1.5359859657165172e-05
2023-04-20 21:00:00+02:00,-1.4265153022009977e-05
2023-04-20 22:00:00+02:00,-1.4039459808692278e-05
2023-04-20 23:00:00+02:00,-1.4734586887966248e-05
2023-04-21 00:00:00+02:00,-2.7530754187129112e-05
2023-04-21 01:00:00+02:00,-2.9540639933928302e-05
2023-04-21 02:00:00+02:00,-3.0087825377792675e-05
2023-04-21 03:00:00+02:00,-3.1944342877618e-05
2023-04-21 04:00:00+02:00,-3.3659370965313004e-05
2023-04-21 05:00:00+02:00,-3.300221496166976e-05
2023-04-21 06:00:00+02:00,-3.0413578060768793e-05
2023-04-21 07:00:00+02:00,-2.768951555410916e-05
2023-04-21 08:00:00+02:00,-2.6246287664157813e-05
2023-04-21 09:00:00+02:00,-2.6401183602860217e-05
2023-04-21 10:00:00+02:00,-2.681306426643724e-05
2023-04-21 11:00:00+02:00,-2.5952981562290474e-05
2023-04-21 12:00:00+02:00,-2.6651167549878156e-05
2023-04-21 13:00:00+02:00,-2.8465418766109472e-05
2023-04-21 14:00:00+02:00,-2.9727590148148467e-05
2023-04-21 15:00:00+02:00,-1.8885624455273074e-05
2023-04-21 16:00:00+02:00,-2.1923917534224037e-05
2023-04-21 17:00:00+02:00,-2.4172000334480644e-05
2023-04-21 18:00:00+02:00,-2.4570185118934396e-05
2023-04-21 19:00:00+02:00,-2.3948809117834444e-05
2023-04-21 20:00:00+02:00,-2.32044005476996e-05
2023-04-21 21:00:00+02:00,-2.1684528338076235e-05
2023-04-21 22:00:00+02:00,-2.004179924732151e-05
